ASV	cladeName	sampleNum	ASVsNum	HR_sampleTypes	HR_sampleNum	HR_cat	HR_type	CP_pres	CP_sampleNum	CP_sampleTypes	captiveNames	codiv_clade_seq	codiv_clade	lineage	Family	Genus	captive_chimp_HOUZ	captive_gorilla_HOUZ	captive_orangutan_HOUZ	captive_bonobo_COLZ	captive_gorilla_COLZ	captive_orangutan_COLZ	captive_chimp_PC	captive_all	ASV_HR_type
ASV_4603	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6397	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6399	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5418	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5419	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4925	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4368	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9208	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10641	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4602	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4924	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4167	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_3714	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10642	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4166	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10376	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5420	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_687	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	3.0	0.0	0.0	0.0	0.0	0.0	8.0	11.0	HR_human
ASV_1515	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	Unique_CP
ASV_3104	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9591	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9592	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6400	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4168	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10644	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9593	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9594	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9595	clade_3551	216.0	55.0	['human']	200.0	HR	HR_human	True	16.0	['captive_chimp', 'captive_gorilla']	['cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.06.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.gor.COLZ.09.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A11.Bt', 'cp.chi.PC.A8.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.COLZ.11.Bt', 'cp.chi.PC.B6.Bt', 'cp.chi.PC.B2.Bt', 'cp.gor.COLZ.07.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9338	clade_4594	44.0	6.0	['human']	44.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9339	clade_4594	44.0	6.0	['human']	44.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7948	clade_4594	44.0	6.0	['human']	44.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_2969	clade_4594	44.0	6.0	['human']	44.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4318	clade_4594	44.0	6.0	['human']	44.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4134	clade_4594	44.0	6.0	['human']	44.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_2264															f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_wild_chimp
ASV_5738	clade_7637	32.0	12.0	['human']	32.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5739	clade_7637	32.0	12.0	['human']	32.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7726	clade_7637	32.0	12.0	['human']	32.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7728	clade_7637	32.0	12.0	['human']	32.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7727	clade_7637	32.0	12.0	['human']	32.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7725	clade_7637	32.0	12.0	['human']	32.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_3482	clade_7637	32.0	12.0	['human']	32.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5123	clade_7637	32.0	12.0	['human']	32.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5740	clade_7637	32.0	12.0	['human']	32.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7729	clade_7637	32.0	12.0	['human']	32.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7730	clade_7637	32.0	12.0	['human']	32.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5122	clade_7637	32.0	12.0	['human']	32.0	HR	HR_human	False	0.0	[]	[]				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8563															f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
