ASV	Kingdom	Phylum	Class	Order	Family	Genus
ASV_2425	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group
ASV_905	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_AC2044_group
ASV_1085	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group
ASV_1261	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group
ASV_1111	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1126	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_141	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_503	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_861	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group
ASV_83	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1034	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
ASV_411	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1600	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_760	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Incertae_Sedis
ASV_1236	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_2143	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
ASV_4532	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
ASV_1291	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
ASV_2767	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
ASV_2250	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
ASV_4686	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
ASV_787	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group
ASV_1692	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group
ASV_358	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
ASV_592	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
ASV_307	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_487	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_721	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_2153	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Hungatella
ASV_875	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group
ASV_294	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group
ASV_165	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group
ASV_3764	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group
ASV_1105	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_AC2044_group
ASV_561	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_2119	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_869	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
ASV_1118	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_115	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
ASV_1183	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
ASV_2062	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-001
ASV_2106	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-001
ASV_877	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_363	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio
ASV_1867	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_614	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
ASV_552	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
ASV_576	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_913	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
ASV_3850	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
ASV_361	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
ASV_369	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
ASV_4067	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
ASV_144	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
ASV_2654	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
ASV_4755	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
ASV_2610	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
ASV_5811	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
ASV_11	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
ASV_2503	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
ASV_5034	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
ASV_2601	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
ASV_3452	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
ASV_1133	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
ASV_421	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
ASV_606	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter
ASV_961	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
ASV_2063	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_626	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
ASV_971	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-001
ASV_1693	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-001
ASV_1718	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-001
ASV_1288	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Shuttleworthia
ASV_647	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_2343	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_166	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1673	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
ASV_513	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
ASV_925	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	XBB1006
ASV_315	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_34	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
ASV_74	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
ASV_2239	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_590	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_541	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1368	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_530	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_2078	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_793	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella_4
ASV_179	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus_3
ASV_1942	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus_3
ASV_468	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	CAG-56
ASV_1865	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	CAG-56
ASV_638	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group
ASV_777	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group
ASV_60	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Fusicatenibacter
ASV_488	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Fusicatenibacter
ASV_214	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia
ASV_226	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_2400	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_865	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_5945	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_323	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_171	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_4364	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_362	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_2975	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Sellimonas
ASV_224	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_840	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_3896	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_1898	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_36	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_61	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_1975	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_391	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_4456	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_404	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia
ASV_347	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia
ASV_887	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia
ASV_726	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_2662	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_3137	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_450	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_3409	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_2957	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_2842	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_139	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_1444	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_306	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_4080	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_241	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_244	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_825	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
ASV_1109	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia
ASV_387	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1765	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group
ASV_2695	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
ASV_219	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
ASV_1470	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_2027	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
ASV_559	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_926	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_604	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-002
ASV_540	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_657	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-002
ASV_1655	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-002
ASV_309	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1890	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Syntrophococcus
ASV_5914	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_735	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
ASV_326	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
ASV_957	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
ASV_1171	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
ASV_350	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium
ASV_252	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium
ASV_1475	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium
ASV_797	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium
ASV_1182	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium
ASV_2452	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium
ASV_532	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium
ASV_412	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium
ASV_242	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium
ASV_146	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium
ASV_27	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium
ASV_1426	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium
ASV_385	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium
ASV_689	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetitomaculum
ASV_630	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK3A20_group
ASV_63	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK3A20_group
ASV_274	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK3A20_group
ASV_525	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK3A20_group
ASV_158	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK3A20_group
ASV_1983	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK3A20_group
ASV_330	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetitomaculum
ASV_739	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetitomaculum
ASV_770	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-004
ASV_533	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-004
ASV_979	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-004
ASV_1757	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1972	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1138	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-003
ASV_2633	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-003
ASV_1451	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_546	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_AC2044_group
ASV_2668	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1846	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_669	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group
ASV_679	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group
ASV_854	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1130	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_453	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_932	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1398	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_FCS020_group
ASV_617	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-009
ASV_982	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_515	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio
ASV_613	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1178	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1584	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1603	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerocolumna
ASV_1999	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_236	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus_1
ASV_608	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	GCA-900066575
ASV_2283	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerosporobacter
ASV_86	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_286	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1278	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerobium
ASV_3543	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1280	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_ND3007_group
ASV_235	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_ND3007_group
ASV_346	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_ND3007_group
ASV_197	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_ND3007_group
ASV_80	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_ND3007_group
ASV_451	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_ND3007_group
ASV_2839	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_531	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_2615	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1159	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1524	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_247	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1422	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_2348	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1292	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1361	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_87	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1358	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_3532	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_2352	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_218	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_3165	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_880	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_175	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_397	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus_2
ASV_1697	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus_2
ASV_232	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus_2
ASV_281	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus_2
ASV_2790	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
ASV_313	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
ASV_755	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
ASV_320	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
ASV_367	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
ASV_2439	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
ASV_40	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
ASV_331	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
ASV_316	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1694	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1952	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_1631	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
ASV_1656	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
ASV_1908	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
ASV_1482	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
ASV_2527	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
ASV_229	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA
