X.SampleID	Old_SampleID	dataset	genus_sp	subspecies	common_name	uniqueid	site	site_code	country	captivity_status	amplicon	sample	Description
CM_cf__CF_FIFC013SS_t2M15	CF_FIFC013SS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_FIFC013SS_t2M15	industrialized_human
CM_cf__CF_FIFC013SS_t3M15	CF_FIFC013SS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_FIFC013SS_t3M15	industrialized_human
CM_cf__CF_FIFC013SS_t4M15	CF_FIFC013SS_t4M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_FIFC013SS_t4M15	industrialized_human
CM_cf__CF_FIFC013SS_t5M16	CF_FIFC013SS_t5M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_FIFC013SS_t5M16	industrialized_human
CM_cf__CF_FIFC013SS_t6M16	CF_FIFC013SS_t6M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_FIFC013SS_t6M16	industrialized_human
CM_cf__CF_FIFC013SS_t7M17	CF_FIFC013SS_t7M17	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_FIFC013SS_t7M17	industrialized_human
CM_cf__CF_FIFC013SS_t8M17	CF_FIFC013SS_t8M17	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_FIFC013SS_t8M17	industrialized_human
CM_cf__CF_FIFC013SS_t9M16	CF_FIFC013SS_t9M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_FIFC013SS_t9M16	industrialized_human
CM_cf__CF_TNFC002IS_t1M15	CF_TNFC002IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC002IS_t1M15	industrialized_human
CM_cf__CF_TNFC002IS_t2M15	CF_TNFC002IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC002IS_t2M15	industrialized_human
CM_cf__CF_TNFC002IS_t3M15	CF_TNFC002IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC002IS_t3M15	industrialized_human
CM_cf__CF_TNFC002IS_t4M16	CF_TNFC002IS_t4M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC002IS_t4M16	industrialized_human
CM_cf__CF_TNFC002SA_t1M15	CF_TNFC002SA_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC002SA_t1M15	industrialized_human
CM_cf__CF_TNFC003IS_t1M15	CF_TNFC003IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC003IS_t1M15	industrialized_human
CM_cf__CF_TNFC003IS_t2M15	CF_TNFC003IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC003IS_t2M15	industrialized_human
CM_cf__CF_TNFC003IS_t3M16	CF_TNFC003IS_t3M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC003IS_t3M16	industrialized_human
CM_cf__CF_TNFC003IS_t4M16	CF_TNFC003IS_t4M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC003IS_t4M16	industrialized_human
CM_cf__CF_TNFC003IS_t5M16	CF_TNFC003IS_t5M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC003IS_t5M16	industrialized_human
CM_cf__CF_TNFC003SA_t1M15	CF_TNFC003SA_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC003SA_t1M15	industrialized_human
CM_cf__CF_TNFC004SA_t1M15	CF_TNFC004SA_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC004SA_t1M15	industrialized_human
CM_cf__CF_TNFC004SS_t1M15	CF_TNFC004SS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC004SS_t1M15	industrialized_human
CM_cf__CF_TNFC005IS_t1M15	CF_TNFC005IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC005IS_t1M15	industrialized_human
CM_cf__CF_TNFC005IS_t2M15	CF_TNFC005IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC005IS_t2M15	industrialized_human
CM_cf__CF_TNFC005IS_t3M15	CF_TNFC005IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC005IS_t3M15	industrialized_human
CM_cf__CF_TNFC005IS_t4M15	CF_TNFC005IS_t4M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC005IS_t4M15	industrialized_human
CM_cf__CF_TNFC005IS_t5M16	CF_TNFC005IS_t5M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC005IS_t5M16	industrialized_human
CM_cf__CF_TNFC005SA_t1M15	CF_TNFC005SA_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC005SA_t1M15	industrialized_human
CM_cf__CF_TNFC006IS_t1M15	CF_TNFC006IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC006IS_t1M15	industrialized_human
CM_cf__CF_TNFC007IS_t1M15	CF_TNFC007IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC007IS_t1M15	industrialized_human
CM_cf__CF_TNFC007IS_t2M15	CF_TNFC007IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC007IS_t2M15	industrialized_human
CM_cf__CF_TNFC007IS_t3M15	CF_TNFC007IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC007IS_t3M15	industrialized_human
CM_cf__CF_TNFC007IS_t4M15	CF_TNFC007IS_t4M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC007IS_t4M15	industrialized_human
CM_cf__CF_TNFC008IS_t1M15	CF_TNFC008IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC008IS_t1M15	industrialized_human
CM_cf__CF_TNFC008IS_t2M15	CF_TNFC008IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC008IS_t2M15	industrialized_human
CM_cf__CF_TNFC008IS_t3M15	CF_TNFC008IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC008IS_t3M15	industrialized_human
CM_cf__CF_TNFC008IS_t4M15	CF_TNFC008IS_t4M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC008IS_t4M15	industrialized_human
CM_cf__CF_TNFC008IS_t5M16	CF_TNFC008IS_t5M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC008IS_t5M16	industrialized_human
CM_cf__CF_TNFC013IS_t1M15	CF_TNFC013IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC013IS_t1M15	industrialized_human
CM_cf__CF_TNFC013IS_t2M15	CF_TNFC013IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC013IS_t2M15	industrialized_human
CM_cf__CF_TNFC017IS_t1M15	CF_TNFC017IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC017IS_t1M15	industrialized_human
CM_cf__CF_TNFC017IS_t2M15	CF_TNFC017IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC017IS_t2M15	industrialized_human
CM_cf__CF_TNFC017IS_t4M16	CF_TNFC017IS_t4M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC017IS_t4M16	industrialized_human
CM_cf__CF_TNFC017SA_t1M16	CF_TNFC017SA_t1M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC017SA_t1M16	industrialized_human
CM_cf__CF_TNFC017SA_t3M17	CF_TNFC017SA_t3M17	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC017SA_t3M17	industrialized_human
CM_cf__CF_TNFC018IS_t1M15	CF_TNFC018IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC018IS_t1M15	industrialized_human
CM_cf__CF_TNFC018IS_t2M15	CF_TNFC018IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC018IS_t2M15	industrialized_human
CM_cf__CF_TNFC018IS_t3M15	CF_TNFC018IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC018IS_t3M15	industrialized_human
CM_cf__CF_TNFC018IS_t4M15	CF_TNFC018IS_t4M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC018IS_t4M15	industrialized_human
CM_cf__CF_TNFC018SA_t1M16	CF_TNFC018SA_t1M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC018SA_t1M16	industrialized_human
CM_cf__CF_TNFC018SA_t5M17	CF_TNFC018SA_t5M17	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC018SA_t5M17	industrialized_human
CM_cf__CF_TNFC022IS_t1M15	CF_TNFC022IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC022IS_t1M15	industrialized_human
CM_cf__CF_TNFC022IS_t2M15	CF_TNFC022IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC022IS_t2M15	industrialized_human
CM_cf__CF_TNFC022IS_t3M16	CF_TNFC022IS_t3M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC022IS_t3M16	industrialized_human
CM_cf__CF_TNFC022IS_t4M16	CF_TNFC022IS_t4M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC022IS_t4M16	industrialized_human
CM_cf__CF_TNFC022IS_t5M16	CF_TNFC022IS_t5M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC022IS_t5M16	industrialized_human
CM_cf__CF_TNFC022SA_t1M16	CF_TNFC022SA_t1M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC022SA_t1M16	industrialized_human
CM_cf__CF_TNFC023IS_t1M15	CF_TNFC023IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC023IS_t1M15	industrialized_human
CM_cf__CF_TNFC023IS_t2M15	CF_TNFC023IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC023IS_t2M15	industrialized_human
CM_cf__CF_TNFC023IS_t3M15	CF_TNFC023IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC023IS_t3M15	industrialized_human
CM_cf__CF_TNFC023IS_t5M16	CF_TNFC023IS_t5M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC023IS_t5M16	industrialized_human
CM_cf__CF_TNFC023SA_t1M16	CF_TNFC023SA_t1M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC023SA_t1M16	industrialized_human
CM_cf__CF_TNFC034IS_t3M15	CF_TNFC034IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC034IS_t3M15	industrialized_human
CM_cf__CF_TNFC034IS_t4M16	CF_TNFC034IS_t4M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC034IS_t4M16	industrialized_human
CM_cf__CF_TNFC034IS_t5M16	CF_TNFC034IS_t5M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC034IS_t5M16	industrialized_human
CM_cf__CF_TNFC034SA_t1M16	CF_TNFC034SA_t1M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC034SA_t1M16	industrialized_human
CM_cf__CF_TNFC034SS_t1M15	CF_TNFC034SS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC034SS_t1M15	industrialized_human
CM_cf__CF_TNFC034SS_t2M15	CF_TNFC034SS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC034SS_t2M15	industrialized_human
CM_cf__CF_TNFC038IS_t1M15	CF_TNFC038IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC038IS_t1M15	industrialized_human
CM_cf__CF_TNFC038IS_t2M15	CF_TNFC038IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC038IS_t2M15	industrialized_human
CM_cf__CF_TNFC038IS_t3M15	CF_TNFC038IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC038IS_t3M15	industrialized_human
CM_cf__CF_TNFC038IS_t4M16	CF_TNFC038IS_t4M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC038IS_t4M16	industrialized_human
CM_cf__CF_TNFC038SA_t1M16	CF_TNFC038SA_t1M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC038SA_t1M16	industrialized_human
CM_cf__CF_TNFC039IS_t1M15	CF_TNFC039IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC039IS_t1M15	industrialized_human
CM_cf__CF_TNFC039IS_t2M15	CF_TNFC039IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC039IS_t2M15	industrialized_human
CM_cf__CF_TNFC039IS_t3M15	CF_TNFC039IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC039IS_t3M15	industrialized_human
CM_cf__CF_TNFC039IS_t4M16	CF_TNFC039IS_t4M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC039IS_t4M16	industrialized_human
CM_cf__CF_TNFC039IS_t5M16	CF_TNFC039IS_t5M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC039IS_t5M16	industrialized_human
CM_cf__CF_TNFC039SA_t1M16	CF_TNFC039SA_t1M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC039SA_t1M16	industrialized_human
CM_cf__CF_TNFC040IS_t1M15	CF_TNFC040IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC040IS_t1M15	industrialized_human
CM_cf__CF_TNFC040IS_t2M15	CF_TNFC040IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC040IS_t2M15	industrialized_human
CM_cf__CF_TNFC040IS_t3M15	CF_TNFC040IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC040IS_t3M15	industrialized_human
CM_cf__CF_TNFC041IS_t1M15	CF_TNFC041IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC041IS_t1M15	industrialized_human
CM_cf__CF_TNFC041IS_t2M15	CF_TNFC041IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC041IS_t2M15	industrialized_human
CM_cf__CF_TNFC041IS_t3M15	CF_TNFC041IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC041IS_t3M15	industrialized_human
CM_cf__CF_TNFC041IS_t4M16	CF_TNFC041IS_t4M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC041IS_t4M16	industrialized_human
CM_cf__CF_TNFC041SA_t1M15	CF_TNFC041SA_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC041SA_t1M15	industrialized_human
CM_cf__CF_TNFC045IS_t1M15	CF_TNFC045IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC045IS_t1M15	industrialized_human
CM_cf__CF_TNFC045IS_t2M15	CF_TNFC045IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC045IS_t2M15	industrialized_human
CM_cf__CF_TNFC045IS_t3M15	CF_TNFC045IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC045IS_t3M15	industrialized_human
CM_cf__CF_TNFC045IS_t4M15	CF_TNFC045IS_t4M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC045IS_t4M15	industrialized_human
CM_cf__CF_TNFC046IS_t1M15	CF_TNFC046IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC046IS_t1M15	industrialized_human
CM_cf__CF_TNFC046IS_t2M15	CF_TNFC046IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC046IS_t2M15	industrialized_human
CM_cf__CF_TNFC046IS_t3M15	CF_TNFC046IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC046IS_t3M15	industrialized_human
CM_cf__CF_TNFC047IS_t1M15	CF_TNFC047IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC047IS_t1M15	industrialized_human
CM_cf__CF_TNFC048IS_t1M15	CF_TNFC048IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC048IS_t1M15	industrialized_human
CM_cf__CF_TNFC048IS_t2M15	CF_TNFC048IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC048IS_t2M15	industrialized_human
CM_cf__CF_TNFC048IS_t3M15	CF_TNFC048IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC048IS_t3M15	industrialized_human
CM_cf__CF_TNFC048IS_t4M16	CF_TNFC048IS_t4M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC048IS_t4M16	industrialized_human
CM_cf__CF_TNFC048SA_t1M16	CF_TNFC048SA_t1M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC048SA_t1M16	industrialized_human
CM_cf__CF_TNFC051IS_t1M15	CF_TNFC051IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC051IS_t1M15	industrialized_human
CM_cf__CF_TNFC051IS_t2M15	CF_TNFC051IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC051IS_t2M15	industrialized_human
CM_cf__CF_TNFC051IS_t3M15	CF_TNFC051IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC051IS_t3M15	industrialized_human
CM_cf__CF_TNFC051IS_t4M15	CF_TNFC051IS_t4M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC051IS_t4M15	industrialized_human
CM_cf__CF_TNFC051IS_t5M16	CF_TNFC051IS_t5M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC051IS_t5M16	industrialized_human
CM_cf__CF_TNFC051SA_t1M16	CF_TNFC051SA_t1M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC051SA_t1M16	industrialized_human
CM_cf__CF_TNFC054IS_t1M15	CF_TNFC054IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC054IS_t1M15	industrialized_human
CM_cf__CF_TNFC057IS_t1M15	CF_TNFC057IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC057IS_t1M15	industrialized_human
CM_cf__CF_TNFC057IS_t2M15	CF_TNFC057IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC057IS_t2M15	industrialized_human
CM_cf__CF_TNFC057IS_t3M15	CF_TNFC057IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC057IS_t3M15	industrialized_human
CM_cf__CF_TNFC057IS_t4M16	CF_TNFC057IS_t4M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC057IS_t4M16	industrialized_human
CM_cf__CF_TNFC057SA_t1M16	CF_TNFC057SA_t1M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC057SA_t1M16	industrialized_human
CM_cf__CF_TNFC059IS_t1M15	CF_TNFC059IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC059IS_t1M15	industrialized_human
CM_cf__CF_TNFC059IS_t2M15	CF_TNFC059IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC059IS_t2M15	industrialized_human
CM_cf__CF_TNFC059IS_t3M15	CF_TNFC059IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC059IS_t3M15	industrialized_human
CM_cf__CF_TNFC059IS_t4M16	CF_TNFC059IS_t4M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC059IS_t4M16	industrialized_human
CM_cf__CF_TNFC059SA_t1M16	CF_TNFC059SA_t1M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC059SA_t1M16	industrialized_human
CM_cf__CF_TNFC060IS_t1M15	CF_TNFC060IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC060IS_t1M15	industrialized_human
CM_cf__CF_TNFC060IS_t2M16	CF_TNFC060IS_t2M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC060IS_t2M16	industrialized_human
CM_cf__CF_TNFC060IS_t3M15	CF_TNFC060IS_t3M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC060IS_t3M15	industrialized_human
CM_cf__CF_TNFC060IS_t4M16	CF_TNFC060IS_t4M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC060IS_t4M16	industrialized_human
CM_cf__CF_TNFC060IS_t5M16	CF_TNFC060IS_t5M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC060IS_t5M16	industrialized_human
CM_cf__CF_TNFC060SA_t1M16	CF_TNFC060SA_t1M16	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC060SA_t1M16	industrialized_human
CM_cf__CF_TNFC065IS_t1M15	CF_TNFC065IS_t1M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC065IS_t1M15	industrialized_human
CM_cf__CF_TNFC065IS_t2M15	CF_TNFC065IS_t2M15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC065IS_t2M15	industrialized_human
CM_cf__CF_TNFC005IS_t1Q15	CF_TNFC005IS_t1Q15	CM_cf	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	CF_TNFC005IS_t1Q15	industrialized_human
